GA,draft,draft_pick,draft_round,inactive,matches,player,year
True,SuperDraft,0.8428571429,5,True,5,Micah Cooks,2000
False,SuperDraft,0.7428571429,5,True,0,Pablo Gentile,2000
False,SuperDraft,0.6857142857,5,True,0,Colby Jackson,2000
False,SuperDraft,0.8142857143,5,True,0,Seth Marks,2000
False,SuperDraft,0.7857142857,5,True,0,Alejandro Rincón,2000
False,SuperDraft,0.7285714286,5,True,134,Ian Russell,2000
False,SuperDraft,0.7714285714,5,True,0,Peter Scavo,2000
False,SuperDraft,0.8,5,True,7,Dominic Schell,2000
False,SuperDraft,0.7142857143,5,True,19,Mark Schulte,2000
False,SuperDraft,0.8285714286,5,True,0,Tomas Serna,2000
False,SuperDraft,0.7571428571,5,True,0,Brian Waltrip,2000
False,SuperDraft,0.7,5,True,0,Tom Zawislan,2000
True,SuperDraft,0.9,6,True,11,Ubusuku Abukusumo,2000
False,SuperDraft,0.9428571429,6,True,0,Rich Cullen,2000
False,SuperDraft,0.8571428571,6,True,19,Jake Dancy,2000
False,SuperDraft,0.9571428571,6,True,0,Kevin Jackson,2000
False,SuperDraft,0.9857142857,6,True,1,Ángel Rivillo,2000
False,SuperDraft,1,6,True,0,Ali-John Utush,2000
True,SuperDraft,0.1408450704,1,True,13,Isaias Bardales,2001
True,SuperDraft,0.1549295775,1,True,127,José Burciaga,2001
True,SuperDraft,0,1,True,75,Chris Carrieri,2001
False,SuperDraft,0.014084507,1,True,65,Ali Curtis,2001
False,SuperDraft,0.0704225352,1,True,19,Craig Demmin,2001
False,SuperDraft,0.0281690141,1,True,120,Mark Lisi,2001
False,SuperDraft,0.1126760563,1,True,323,Brian Mullan,2001
False,SuperDraft,0.0422535211,1,True,81,Ryan Nelsen,2001
False,SuperDraft,0.1267605634,1,True,136,Duncan Oughton,2001
True,SuperDraft,0.0985915493,1,True,180,Santino Quaranta,2001
False,SuperDraft,0.0845070423,1,True,104,Ryan Suárez,2001
False,SuperDraft,0.0563380282,1,True,95,Joselito Vaca,2001
True,SuperDraft,0.1830985915,2,True,41,Devin Barclay,2001
False,SuperDraft,0.2112676056,2,True,233,Brian Ching,2001
True,SuperDraft,0.2816901408,2,True,17,Nick Downing,2001
False,SuperDraft,0.1690140845,2,True,58,Rodrigo Faria,2001
False,SuperDraft,0.2394366197,2,True,11,Ali Gerba,2001
False,SuperDraft,0.2253521127,2,True,51,Stephen Herdsman,2001
True,SuperDraft,0.2535211268,2,True,209,Eddie Johnson,2001
False,SuperDraft,0.1971830986,2,True,195,Bryan Namoff,2001
False,SuperDraft,0.2676056338,2,True,166,Eddie Robinson,2001
False,SuperDraft,0.2957746479,2,True,97,Robbie Russell,2001
False,SuperDraft,0.4084507042,3,True,5,Kevin Adams,2001
True,SuperDraft,0.3661971831,3,True,304,Edson Buddle,2001
False,SuperDraft,0.3943661972,3,True,172,Jim Curtin,2001
False,SuperDraft,0.3521126761,3,True,0,Kerwyn Jemmott,2001
False,SuperDraft,0.4366197183,3,True,0,Ryan Lee,2001
False,SuperDraft,0.4929577465,3,True,0,Eric Lukin,2001
False,SuperDraft,0.338028169,3,True,3,Josué Mayard,2001
False,SuperDraft,0.4647887324,3,True,2,Alberto Muñoz,2001
False,SuperDraft,0.4507042254,3,True,29,Henry Ring,2001
False,SuperDraft,0.4788732394,3,True,0,Ben Stafford,2001
False,SuperDraft,0.4225352113,3,True,156,Craig Waibel,2001
False,SuperDraft,0.3802816901,3,True,76,Craig Ziadie,2001
False,SuperDraft,0.5070422535,4,True,0,Fabio Eidelwein,2001
False,SuperDraft,0.5492957746,4,True,104,Cory Gibbs,2001
True,SuperDraft,0.6338028169,4,True,9,Martin Klinger,2001
False,SuperDraft,0.6478873239,4,True,0,Fernando Ortiz-Solís,2001
False,SuperDraft,0.6197183099,4,True,0,Brent Rahim,2001
False,SuperDraft,0.5211267606,4,True,9,Greg Simmonds,2001
False,SuperDraft,0.5352112676,4,True,0,McKinley Tennyson,2001
False,SuperDraft,0.6056338028,4,True,0,Adam Throop,2001
False,SuperDraft,0.5633802817,4,True,0,Ryan Trout,2001
False,SuperDraft,0.661971831,4,True,0,Pablo Webster,2001
False,SuperDraft,0.5915492958,4,True,0,Adam Zapala,2001
False,SuperDraft,0.7887323944,5,True,7,Alex Bengard,2001
False,SuperDraft,0.7746478873,5,True,3,Mersim Beskovic,2001
False,SuperDraft,0.7183098592,5,True,0,Teofilo Cubillas Jr,2001
False,SuperDraft,0.7605633803,5,True,0,Gary DePalma,2001
False,SuperDraft,0.8169014085,5,True,1,Narciso Fernandes,2001
False,SuperDraft,0.8309859155,5,True,0,Hector Navarrete,2001
False,SuperDraft,0.6901408451,5,True,0,Caleb Norkus,2001
False,SuperDraft,0.8028169014,5,True,0,O'Neil Peart,2001
False,SuperDraft,0.7323943662,5,True,0,Eric Pogue,2001
False,SuperDraft,0.7042253521,5,True,0,Scott Powers,2001
False,SuperDraft,0.7464788732,5,True,0,Shaun Tsakiris,2001
False,SuperDraft,0.676056338,5,True,0,Corey Woolfolk,2001
False,SuperDraft,0.9014084507,6,True,0,John Carroll,2001
False,SuperDraft,1,6,True,0,Matthew Cross,2001
False,SuperDraft,0.9154929577,6,True,0,Michael Feller,2001
False,SuperDraft,0.8591549296,6,True,0,T.J. Hannig,2001
False,SuperDraft,0.8873239437,6,True,28,Daouda Kanté,2001
False,SuperDraft,0.8732394366,6,True,0,Phil Karn,2001
False,SuperDraft,0.8450704225,6,True,0,Jorge Martínez,2001
False,SuperDraft,0.985915493,6,True,0,Roberto Navarro,2001
False,SuperDraft,0.9718309859,6,True,1,Russell Payne,2001
False,SuperDraft,0.9577464789,6,True,0,Mike Potempa,2001
False,SuperDraft,0.9436619718,6,True,0,Danny Risch,2001
True,SuperDraft,0.9295774648,6,True,0,Miguel Saavedra,2001
False,SuperDraft,0.115942029,1,True,9,Carl Bussey,2002
True,SuperDraft,0.0289855072,1,False,392,Brad Davis,2002
False,SuperDraft,0,1,True,111,Chris Gbandi,2002
False,SuperDraft,0.0724637681,1,True,30,Luchi González,2002
True,SuperDraft,0.0579710145,1,True,160,Kelly Gray,2002
True,SuperDraft,0.0434782609,1,False,309,Justin Mapp,2002
True,SuperDraft,0.1014492754,1,True,141,Kyle Martino,2002
False,SuperDraft,0.1594202899,1,True,3,Lee Morrison,2002
False,SuperDraft,0.0869565217,1,True,0,Mansour Ndiaye,2002
False,SuperDraft,0.1304347826,1,True,13,Billy Sleeth,2002
False,SuperDraft,0.0144927536,1,True,174,Taylor Twellman,2002
False,SuperDraft,0.2463768116,2,True,41,Matt Behncke,2002
False,SuperDraft,0.3188405797,2,True,309,Jon Busch,2002
True,SuperDraft,0.231884058,2,True,22,Craig Capano,2002
False,SuperDraft,0.2898550725,2,True,11,Ian Fuller,2002
False,SuperDraft,0.347826087,2,True,67,Gavin Glinton,2002
False,SuperDraft,0.3043478261,2,True,0,Bryheem Hancock,2002
False,SuperDraft,0.2173913043,2,True,1,Danny Jackson,2002
False,SuperDraft,0.1884057971,2,True,283,Shalrie Joseph,2002
False,SuperDraft,0.2753623188,2,True,7,Jeff Matteo,2002
False,SuperDraft,0.3333333333,2,True,0,Mike McGinty,2002
False,SuperDraft,0.1739130435,2,True,0,Hemir Neibles,2002
False,SuperDraft,0.2608695652,2,True,31,Jeff Stewart,2002
True,SuperDraft,0.2028985507,2,True,25,Jordan Stone,2002
False,SuperDraft,0.5217391304,3,True,9,Chris Brunt,2002
False,SuperDraft,0.4347826087,3,True,0,Mohamed Fahim,2002
False,SuperDraft,0.4202898551,3,True,9,Sam Forko,2002
False,SuperDraft,0.3768115942,3,True,272,Alejandro Moreno,2002
False,SuperDraft,0.4782608696,3,True,0,Matt Moses,2002
False,SuperDraft,0.4927536232,3,True,0,John Barry Nusum,2002
False,SuperDraft,0.3913043478,3,True,0,Bryn Ritchie,2002
False,SuperDraft,0.4637681159,3,True,27,Chris Roner,2002
False,SuperDraft,0.5507246377,3,True,0,Kevin Sakuda,2002
False,SuperDraft,0.5072463768,3,True,32,Dipsy Selolwane,2002
False,SuperDraft,0.3623188406,3,True,0,Steve Totten,2002
False,SuperDraft,0.5942028986,4,True,0,Bobby Brennan,2002
False,SuperDraft,0.6086956522,4,True,0,Dominic DaPra,2002
False,SuperDraft,0.6811594203,4,True,0,Noah Delgado,2002
False,SuperDraft,0.6666666667,4,True,196,Chris Leitch,2002
False,SuperDraft,0.6376811594,4,True,63,Marshall Leonard,2002
False,SuperDraft,0.5652173913,4,True,2,Dennis Ludwig,2002
False,SuperDraft,0.6231884058,4,True,0,Adauto Neto,2002
False,SuperDraft,0.652173913,4,True,5,Mike Nugent,2002
False,SuperDraft,0.6956521739,4,True,0,Erik Ozimek,2002
False,SuperDraft,0.5797101449,4,True,0,Derek Potteiger,2002
False,SuperDraft,0.7101449275,5,False,351,Davy Arnaud,2002
False,SuperDraft,0.8550724638,5,True,0,Aaron Biddle,2002
False,SuperDraft,0.7971014493,5,True,0,Mario Gómez,2002
False,SuperDraft,0.8115942029,5,True,0,Brian Lavin,2002
False,SuperDraft,0.768115942,5,True,0,Jeremie Piette,2002
False,SuperDraft,0.8405797101,5,True,0,Lawrence Smalls,2002
False,SuperDraft,0.7826086957,5,True,29,Ricardo Villar,2002
False,SuperDraft,0.9130434783,6,True,0,Dane Erickson,2002
False,SuperDraft,0.8695652174,6,True,0,Matt Harrell,2002
False,SuperDraft,0.9710144928,6,True,3,Leonid Krupnik,2002
False,SuperDraft,0.9565217391,6,True,0,Scott Leber,2002
False,SuperDraft,1,6,True,0,Lars Lyssand,2002
False,SuperDraft,0.9855072464,6,True,0,Ishmael Mintah,2002
False,SuperDraft,0.9420289855,6,True,18,Jeff Moore,2002
False,SuperDraft,0.9275362319,6,True,0,Mark Spears,2002
True,SuperDraft,0.0169491525,1,False,309,Ricardo Clark,2003
False,SuperDraft,0.0847457627,1,True,281,Todd Dunivant,2003
True,SuperDraft,0,1,True,125,Alecko Eskandarian,2003
True,SuperDraft,0.1186440678,1,True,12,Guillermo González,2003
True,SuperDraft,0.0338983051,1,True,197,Nate Jaqua,2003
True,SuperDraft,0.0508474576,1,False,316,Mike Magee,2003
False,SuperDraft,0.1355932203,1,True,183,Pat Noonan,2003
True,SuperDraft,0.0677966102,1,True,24,David Stokes,2003
False,SuperDraft,0.1525423729,1,True,185,Shavar Thomas,2003
False,SuperDraft,0.1016949153,1,True,29,Diego Walsh,2003
True,SuperDraft,0.2033898305,2,False,212,Arturo Álvarez,2003
True,SuperDraft,0.1694915254,2,False,370,Brian Carroll,2003
True,SuperDraft,0.186440678,2,True,278,Eddie Gaven,2003
True,SuperDraft,0.3220338983,2,True,47,Ricky Lewis,2003
False,SuperDraft,0.2881355932,2,True,51,Damani Ralph,2003
False,SuperDraft,0.2711864407,2,True,81,Tim Regan,2003
True,SuperDraft,0.2372881356,2,True,3,Jason Thompson,2003
False,SuperDraft,0.2542372881,2,True,0,Scot Thompson,2003
False,SuperDraft,0.3050847458,2,True,50,Arturo Torres,2003
False,SuperDraft,0.2203389831,2,True,11,Doug Warren,2003
False,SuperDraft,0.4576271186,3,True,3,Alex Blake,2003
False,SuperDraft,0.4406779661,3,True,0,Jason Cole,2003
False,SuperDraft,0.3389830508,3,True,0,David Comfort,2003
False,SuperDraft,0.4915254237,3,True,0,Tim Glowienka,2003
False,SuperDraft,0.3728813559,3,True,56,Roger Levesque,2003
False,SuperDraft,0.406779661,3,True,0,Ryan Mack,2003
True,SuperDraft,0.3898305085,3,True,286,Logan Pause,2003
False,SuperDraft,0.4745762712,3,True,0,Kyle Singer,2003
False,SuperDraft,0.4237288136,3,True,0,Phil Swenda,2003
False,SuperDraft,0.3559322034,3,True,0,Dimelon Westfield,2003
False,SuperDraft,0.5254237288,4,True,20,Kenny Arena,2003
False,SuperDraft,0.6271186441,4,True,52,Matt Crawford,2003
False,SuperDraft,0.5762711864,4,True,10,Rob Friend,2003
False,SuperDraft,0.5423728814,4,True,35,Taylor Graham,2003
False,SuperDraft,0.6610169492,4,True,0,Hamid Mehreioskouei,2003
False,SuperDraft,0.6101694915,4,True,15,Michael Ritch,2003
False,SuperDraft,0.593220339,4,False,125,Josh Saunders,2003
False,SuperDraft,0.5593220339,4,True,0,Mike Tranchilla,2003
False,SuperDraft,0.6440677966,4,True,70,Jamil Walker,2003
False,SuperDraft,0.5084745763,4,True,0,Hayden Woodworth,2003
False,SuperDraft,0.7796610169,5,True,0,Guy Abrahamson,2003
False,SuperDraft,0.7288135593,5,True,0,Chad Dombrowski,2003
False,SuperDraft,0.8305084746,5,True,0,Jimmy Frazelle,2003
False,SuperDraft,0.7118644068,5,False,352,Jack Jewsbury,2003
True,SuperDraft,0.6949152542,5,True,7,Jacob LeBlanc,2003
False,SuperDraft,0.7627118644,5,True,0,Johanes Maliza,2003
False,SuperDraft,0.7457627119,5,True,0,Michael Mariscalco,2003
False,SuperDraft,0.7966101695,5,True,13,Casey Schmidt,2003
False,SuperDraft,0.6779661017,5,True,0,John Swann,2003
False,SuperDraft,0.813559322,5,True,38,Marco Vélez,2003
False,SuperDraft,0.9152542373,6,True,0,Joe Barton,2003
False,SuperDraft,0.8474576271,6,True,0,Michael Behonick,2003
False,SuperDraft,1,6,True,0,Byron Carmichael,2003
False,SuperDraft,0.8813559322,6,True,0,Kevin Friedland,2003
False,SuperDraft,0.8983050847,6,True,6,Ryan Futagaki,2003
False,SuperDraft,0.8644067797,6,True,0,Andy Rosenband,2003
False,SuperDraft,0.9322033898,6,True,0,Frank Sanfilippo,2003
False,SuperDraft,0.9661016949,6,True,2,Jake Traeger,2003
True,SuperDraft,0,1,True,133,Freddy Adu,2004
False,SuperDraft,0.1355932203,1,True,21,Scott Buete,2004
True,SuperDraft,0.0677966102,1,True,145,Ryan Cochrane,2004
True,SuperDraft,0.1525423729,1,True,32,Steve Cronin,2004
True,SuperDraft,0.1186440678,1,False,143,Clint Dempsey,2004
True,SuperDraft,0.1016949153,1,False,123,Clarence Goodson,2004
True,SuperDraft,0.0169491525,1,False,343,Chad Marshall,2004
False,SuperDraft,0.0338983051,1,True,118,Joseph Ngwenya,2004
False,SuperDraft,0.0847457627,1,True,85,Ramón Núñez,2004
False,SuperDraft,0.0508474576,1,True,64,Matt Taylor,2004
False,SuperDraft,0.2542372881,2,True,50,Adrian Cann,2004
True,SuperDraft,0.2033898305,2,True,57,Josh Gardner,2004
True,SuperDraft,0.2203389831,2,False,301,Ned Grabavoy,2004
False,SuperDraft,0.2372881356,2,True,6,Adolfo Gregorio,2004
False,SuperDraft,0.1694915254,2,True,19,Leonard Griffin,2004
False,SuperDraft,0.2711864407,2,True,101,Will Hesmer,2004
False,SuperDraft,0.3220338983,2,True,3,Sumed Ibrahim,2004
False,SuperDraft,0.3050847458,2,True,156,Matt Pickens,2004
False,SuperDraft,0.2881355932,2,True,142,Seth Stammler,2004
False,SuperDraft,0.186440678,2,False,316,Chris Wingert,2004
False,SuperDraft,0.3898305085,3,True,6,Kevin Ara,2004
False,SuperDraft,0.3559322034,3,True,0,Memo Arzate,2004
False,SuperDraft,0.4745762712,3,True,3,Ty Maurin,2004
False,SuperDraft,0.4237288136,3,True,0,Olivier Occean,2004
False,SuperDraft,0.4915254237,3,True,0,Lindon Pecorelli,2004
False,SuperDraft,0.4576271186,3,True,120,Khari Stephenson,2004
False,SuperDraft,0.406779661,3,True,0,Kevin Taylor,2004
False,SuperDraft,0.3389830508,3,True,40,Zach Wells,2004
False,SuperDraft,0.3728813559,3,True,2,Jeremiah White,2004
False,SuperDraft,0.4406779661,3,True,0,Mike Wilson,2004
False,SuperDraft,0.6101694915,4,True,0,Jay Alberts,2004
True,SuperDraft,0.593220339,4,False,104,Michael Bradley,2004
False,SuperDraft,0.6271186441,4,True,10,Denny Clanton,2004
False,SuperDraft,0.5593220339,4,True,110,Joshua Gros,2004
False,SuperDraft,0.6440677966,4,True,0,Phil Hucles,2004
False,SuperDraft,0.5423728814,4,True,0,David McGill,2004
False,SuperDraft,0.6610169492,4,True,0,Marin Pusek,2004
False,SuperDraft,0.5762711864,4,True,0,Kevin Richards,2004
False,SuperDraft,0.5254237288,4,True,9,Jamal Sutton,2004
False,SuperDraft,0.5084745763,4,True,45,David Wagenfuhr,2004
False,SuperDraft,0.7457627119,4,True,16,Gary Sullivan,2004
False,SuperDraft,0.7966101695,5,True,0,Ryan Barber,2004
False,SuperDraft,0.6779661017,5,True,0,Adom Crew,2004
False,SuperDraft,0.7796610169,5,True,10,Justin Detter,2004
False,SuperDraft,0.8305084746,5,True,4,Tighe Dombrowski,2004
False,SuperDraft,0.7288135593,5,True,0,Kevin Hudson,2004
False,SuperDraft,0.7118644068,5,True,0,Jason Perry,2004
False,SuperDraft,0.813559322,5,True,0,Ian Pilarski,2004
False,SuperDraft,0.6949152542,5,True,2,Luke Vercollone,2004
False,SuperDraft,0.7627118644,5,True,0,Johnny David,2004
False,SuperDraft,0.9491525424,6,True,10,Chris Aloisi,2004
False,SuperDraft,0.9322033898,6,True,19,Felix Brillant,2004
False,SuperDraft,0.9661016949,6,True,158,Andy Dorman,2004
False,SuperDraft,0.8813559322,6,False,245,Alan Gordon,2004
False,SuperDraft,0.8644067797,6,True,0,Matt Haefner,2004
False,SuperDraft,0.8474576271,6,True,0,Ryan McGowan,2004
False,SuperDraft,0.9830508475,6,True,0,Tony McManus,2004
False,SuperDraft,0.8983050847,6,True,0,Edwin Miranda,2004
False,SuperDraft,1,6,True,254,Jeff Parke,2004
False,SuperDraft,0.9152542373,6,True,0,John Pulido,2004
False,Supplemental Draft,0.0212765957,1,True,0,Javier Barragan,2005
False,Supplemental Draft,0.1914893617,1,True,1,Benjamin Benditson,2005
False,Supplemental Draft,0.0425531915,1,True,0,Justin Cook,2005
False,Supplemental Draft,0.170212766,1,True,32,Bill Gaudette,2005
False,Supplemental Draft,0.1276595745,1,True,0,Sasha Gotsmanov,2005
False,Supplemental Draft,0.1063829787,1,False,275,Jason Hernández,2005
False,Supplemental Draft,0.2340425532,1,True,7,Matt Nickell,2005
False,Supplemental Draft,0.1489361702,1,True,0,Matt Oliver,2005
False,Supplemental Draft,0,1,True,0,Steven Rhyne,2005
False,Supplemental Draft,0.085106383,1,True,0,Brett Rodríguez,2005
False,Supplemental Draft,0.2127659574,1,True,0,Edwin Ruíz,2005
False,Supplemental Draft,0.0638297872,1,True,0,Kevin Wilson,2005
False,Supplemental Draft,0.4893617021,2,True,0,Drew Cavanagh,2005
False,Supplemental Draft,0.3617021277,2,True,0,Robby Fulton,2005
False,Supplemental Draft,0.3404255319,2,True,0,Jamie Holmes,2005
False,Supplemental Draft,0.4468085106,2,True,0,Matt Kovar,2005
False,Supplemental Draft,0.4255319149,2,True,6,Ryan Latham,2005
False,Supplemental Draft,0.2553191489,2,True,0,Michael Lookingland,2005
False,Supplemental Draft,0.2978723404,2,True,3,David Mahoney,2005
False,Supplemental Draft,0.2765957447,2,True,0,Helmis Matute,2005
False,Supplemental Draft,0.3829787234,2,True,0,Drew McAthy,2005
False,Supplemental Draft,0.4680851064,2,True,77,Aaron Pitchkolan,2005
False,Supplemental Draft,0.3191489362,2,True,86,Abe Thompson,2005
False,Supplemental Draft,0.4042553191,2,True,23,Eric Vásquez,2005
False,Supplemental Draft,0.6170212766,3,True,0,Patrick Hannigan,2005
False,Supplemental Draft,0.5531914894,3,True,0,Chris Karcz,2005
False,Supplemental Draft,0.6595744681,3,True,7,Ryan Kelly,2005
False,Supplemental Draft,0.7234042553,3,True,0,Doug Lascody,2005
False,Supplemental Draft,0.5957446809,3,True,0,Noah Merl,2005
False,Supplemental Draft,0.5319148936,3,True,1,Mike Muñoz,2005
False,Supplemental Draft,0.5106382979,3,True,10,Noah Palmer,2005
False,Supplemental Draft,0.5744680851,3,True,0,Chris Schwarze,2005
False,Supplemental Draft,0.6382978723,3,True,0,Eugene Sepuya,2005
False,Supplemental Draft,0.7021276596,3,True,0,Ryan Shaw,2005
False,Supplemental Draft,0.7446808511,3,True,0,Andrew Terris,2005
False,Supplemental Draft,0.6808510638,3,True,0,Easton Wilson,2005
False,Supplemental Draft,0.9787234043,4,True,0,Ryan Caugherty,2005
False,Supplemental Draft,0.8085106383,4,True,0,Hollis Ryan Donaldson,2005
False,Supplemental Draft,0.9574468085,4,True,0,Jeremiah Gallegos,2005
False,Supplemental Draft,0.8936170213,4,True,185,Dan Gargan,2005
False,Supplemental Draft,0.7872340426,4,False,163,Dan Kennedy,2005
False,Supplemental Draft,0.7659574468,4,True,4,Cameron Knowles,2005
False,Supplemental Draft,1,4,True,2,Shawn Kuykendall,2005
False,Supplemental Draft,0.9361702128,4,False,323,Jeff Larentowicz,2005
False,Supplemental Draft,0.914893617,4,True,0,Chris Lee,2005
False,Supplemental Draft,0.829787234,4,True,0,Sammy Tamporello,2005
False,Supplemental Draft,0.8723404255,4,True,0,Usiel Vásquez,2005
False,Supplemental Draft,0.8510638298,4,False,257,Chris Wondolowski,2005
True,SuperDraft,0.0425531915,1,False,275,Chad Barrett,2005
True,SuperDraft,0,1,True,6,Nik Besagno,2005
True,SuperDraft,0.1276595745,1,True,126,Hunter Freeman,2005
True,SuperDraft,0.0212765957,1,True,79,Brad Guzan,2005
False,SuperDraft,0.085106383,1,True,185,Ugo Ihemelu,2005
True,SuperDraft,0.1063829787,1,False,336,Drew Moor,2005
False,SuperDraft,0.0638297872,1,True,200,Danny O'Rourke,2005
True,SuperDraft,0.170212766,1,False,215,Michael Parkhurst,2005
False,SuperDraft,0.1489361702,1,True,61,Troy Roberts,2005
False,SuperDraft,0.2127659574,1,True,144,Scott Sealy,2005
False,SuperDraft,0.1914893617,1,True,41,Jack Stewart,2005
True,SuperDraft,0.2340425532,1,True,71,Tim Ward,2005
False,SuperDraft,0.2978723404,2,True,11,Michael Enfield,2005
False,SuperDraft,0.3404255319,2,True,91,Kevin Goldthwaite,2005
True,SuperDraft,0.2765957447,2,True,0,Christian Jiménez,2005
True,SuperDraft,0.3617021277,2,True,9,Will John,2005
False,SuperDraft,0.4680851064,2,True,37,Domenic Mediate,2005
False,SuperDraft,0.4468085106,2,True,22,Jay Nolly,2005
True,SuperDraft,0.3191489362,2,True,66,Ryan Pore,2005
False,SuperDraft,0.4255319149,2,True,250,James Riley,2005
False,SuperDraft,0.4893617021,2,True,0,Christopher Sawyer,2005
False,SuperDraft,0.4042553191,2,True,12,Marcus Storey,2005
False,SuperDraft,0.3829787234,2,True,0,Nick Van Sicklen,2005
True,SuperDraft,0.2553191489,2,True,39,Jamie Watson,2005
False,SuperDraft,0.6170212766,3,True,0,Víctor Arbelaez,2005
False,SuperDraft,0.5106382979,3,True,0,Chris Corcoran,2005
False,SuperDraft,0.5744680851,3,True,0,Chris Gómez,2005
False,SuperDraft,0.7446808511,3,True,27,Thabiso Khumalo,2005
True,SuperDraft,0.7021276596,3,True,43,Quavas Kirk,2005
False,SuperDraft,0.6595744681,3,True,0,C.J. Klaas,2005
False,SuperDraft,0.6808510638,3,True,36,Tony Lochhead,2005
False,SuperDraft,0.5319148936,3,True,4,Aaron López,2005
False,SuperDraft,0.5531914894,3,True,0,Winston Marshall,2005
False,SuperDraft,0.6382978723,3,True,0,Orlando Ramírez,2005
False,SuperDraft,0.5957446809,3,False,239,Chris Rolfe,2005
False,SuperDraft,0.7234042553,3,True,231,Gonzalo Segares,2005
False,SuperDraft,0.7872340426,4,True,19,Esteban Arias,2005
False,SuperDraft,0.914893617,4,True,30,Knox Cameron,2005
False,SuperDraft,0.9574468085,4,True,11,Mubarike Chisoni,2005
False,SuperDraft,0.8085106383,4,True,0,Karim Deitz,2005
False,SuperDraft,0.8510638298,4,True,0,Antouman Jallow,2005
False,SuperDraft,0.7659574468,4,True,6,Luke Kreamalmeyer,2005
False,SuperDraft,0.9361702128,4,True,0,Amir Lowery,2005
False,SuperDraft,0.8936170213,4,True,14,Guy Melamed,2005
False,SuperDraft,1,4,True,0,Tim Merritt,2005
False,SuperDraft,0.9787234043,4,True,0,John Minagawa-Webster,2005
False,SuperDraft,0.829787234,4,True,16,Julian Nash,2005
False,SuperDraft,0.8723404255,4,True,0,James Twellman,2005
False,Supplemental Draft,0.1914893617,1,True,18,Floyd Franks,2006
False,Supplemental Draft,0.0425531915,1,True,91,Andy Gruenebaum,2006
False,Supplemental Draft,0.1489361702,1,True,0,Miguel Guante,2006
False,Supplemental Draft,0.170212766,1,False,242,Jordan Harvey,2006
False,Supplemental Draft,0,1,True,8,Drew Helm,2006
False,Supplemental Draft,0.1063829787,1,True,0,Christopher Joyce,2006
False,Supplemental Draft,0.2340425532,1,True,0,Trevor McEachron,2006
False,Supplemental Draft,0.1276595745,1,True,0,Mpho Moloi,2006
False,Supplemental Draft,0.0638297872,1,True,0,Anthony Noriega,2006
False,Supplemental Draft,0.0212765957,1,True,0,Jeff Rowland,2006
False,Supplemental Draft,0.085106383,1,True,36,Joe Vide,2006
False,Supplemental Draft,0.2127659574,1,True,2,Danny Wynn,2006
False,Supplemental Draft,0.2978723404,2,True,0,David Chun,2006
False,Supplemental Draft,0.3404255319,2,True,0,Peter Dzubay,2006
False,Supplemental Draft,0.2765957447,2,True,38,Willis Forko,2006
False,Supplemental Draft,0.4255319149,2,True,0,Liam Girard,2006
False,Supplemental Draft,0.4042553191,2,True,0,Hector Guzman,2006
False,Supplemental Draft,0.3191489362,2,True,0,Ryan McMahen,2006
False,Supplemental Draft,0.3829787234,2,True,0,Andy Metcalf,2006
False,Supplemental Draft,0.3617021277,2,True,0,Brad Napper,2006
False,Supplemental Draft,0.4893617021,2,True,70,Daniel Paladini,2006
False,Supplemental Draft,0.4680851064,2,True,0,John Queeley,2006
False,Supplemental Draft,0.4468085106,2,True,86,Dasan Robinson,2006
False,Supplemental Draft,0.2553191489,2,True,0,Darren Spicer,2006
False,Supplemental Draft,0.6170212766,3,True,0,Sean Babcock,2006
False,Supplemental Draft,0.5531914894,3,True,0,Ivan Becerra,2006
False,Supplemental Draft,0.6808510638,3,True,0,Keith Caldwell,2006
False,Supplemental Draft,0.5957446809,3,True,0,Brian Cvilikas,2006
False,Supplemental Draft,0.6382978723,3,True,0,Brian Devlin,2006
False,Supplemental Draft,0.6595744681,3,True,0,Tony Donatelli,2006
False,Supplemental Draft,0.5744680851,3,True,0,Corey Farabi,2006
False,Supplemental Draft,0.5319148936,3,True,1,Chase Harrison,2006
False,Supplemental Draft,0.7446808511,3,True,0,Armando Melendez,2006
False,Supplemental Draft,0.7021276596,3,True,0,Ezra Prendergast,2006
False,Supplemental Draft,0.5106382979,3,True,51,Lawson Vaughn,2006
False,Supplemental Draft,0.7234042553,3,True,0,Adam Williamson,2006
False,Supplemental Draft,1,4,True,0,Matt Couch,2006
False,Supplemental Draft,0.9361702128,4,True,0,Luke Enna,2006
False,Supplemental Draft,0.7659574468,4,True,0,Josh Fender,2006
False,Supplemental Draft,0.829787234,4,True,0,Chris Hamburger,2006
False,Supplemental Draft,0.8510638298,4,True,14,Chris Lancos,2006
False,Supplemental Draft,0.8085106383,4,True,0,Peter Louis,2006
False,Supplemental Draft,0.8936170213,4,True,83,Devon McTavish,2006
False,Supplemental Draft,0.9574468085,4,True,0,Richard Mupfudze,2006
False,Supplemental Draft,0.8723404255,4,True,0,Idris Ughiovhe,2006
False,Supplemental Draft,0.7872340426,4,True,22,Daniel Wasson,2006
False,Supplemental Draft,0.9787234043,4,True,0,Matt Wieland,2006
False,SuperDraft,0.0212765957,1,False,217,Mehdi Ballouchy,2006
False,SuperDraft,0.1914893617,1,True,117,Calen Carr,2006
False,SuperDraft,0.2127659574,1,True,0,Leandro de Oliveira,2006
False,SuperDraft,0.0425531915,1,True,93,Jason Garey,2006
True,SuperDraft,0.1489361702,1,True,130,Patrick Ianni,2006
